TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
5,05_029,05_029_003_merged,曲筱绡,female,young,low,high,high,low,high,home,198_38,354_216,negative,"depress, negative-other","statement-non-opinion, question","Were you picking me up to fight? Or picking me up to go to jail? Yesterday my friend's bar opened, I went to support and made a few new friends."
5,05_029,05_029_006_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,negative,"astonished, worried",question,Went to the bar. Did you get drunk?
5,05_029,05_029_008_merged,曲筱绡,female,young,low,high,high,low,high,home,195_25,375_250,neutral,neutral,"comfort, statement-non-opinion, statement-opinion",Not even close to being drunk. I still have to go to work tomorrow. Just before my dad hands the company over to me. I will definitely perform like an ambitious youth and won't let you down. Don't worry.
5,05_029,05_029_013_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,happy,acknowledge,"As long as you haven't forgotten, that's good."
5,05_030,05_030_000_merged,樊胜美,female,young,low,high,low,high,high,home,349_79,509_225,neutral,neutral,statement-non-opinion,Don’t just focus on watching the white supervisor; you should also listen to the classes.
5,05_030,05_030_001_merged,邱莹莹,female,young,high,high,low,high,low,home,517_31,603_145,positive,positive-other,question,"How about it, Sister Fan? Does this outfit look good?"
5,05_030,05_030_002_merged,樊胜美,female,young,low,high,low,high,high,home,235_49,401_216,positive,positive-other,statement-non-opinion,Looks good! It would be even better with a more extravagant necklace.
5,05_030,05_030_003_merged,邱莹莹,female,young,high,high,low,high,low,home,0_0,0_0,negative,negative-other,statement-non-opinion,"Sister Fan, I don't have that kind of extravagant necklace."
5,05_030,05_030_004_merged,樊胜美,female,young,low,high,low,high,high,home,334_8,594_236,neutral,neutral,acknowledge,Then forget it.
5,05_031,05_031_000_merged,邱莹莹,female,young,high,high,low,high,low,home,0_0,0_0,neutral,neutral,question,"Sister Fan, what are you doing on Saturday?"
5,05_031,05_031_001_merged,樊胜美,female,young,low,high,low,high,high,home,0_0,0_0,neutral,neutral,answer,Just staying home to do my hair and have fun.
5,05_031,05_031_002_merged,邱莹莹,female,young,high,high,low,high,low,home,0_0,0_0,neutral,neutral,conventional-closing,"Ok, I'm leaving."
5,05_032,05_032_000_merged,曲筱绡,female,young,low,high,high,low,high,office,203_68,300_138,negative,anger,question,Can you drive?
5,05_032,05_032_001_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,326_3,601_173,negative,negative-other,"statement-non-opinion, question",Isn't this when I was studying abroad in the USA? I only know how to buy bags and throw parties. Is this the younger sister who can't even distinguish ABCs?
5,05_032,05_032_004_merged,曲筱绡,female,young,low,high,high,low,high,office,397_56,610_314,negative,negative-other,statement-non-opinion,Isn't this the older brother who just bought a mansion and a sports car and only knows how to ask for money every day?
5,05_032,05_032_005_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,523_133,575_190,negative,negative-other,"statement-non-opinion, question, other",Qu Xiaoxiao. You said you wouldn't stay abroad properly What are you back here for Still acting so ambitious Trying to make me look bad in front of dad Too bad you crashed your car I’m also the boss of the company That's better than some idlers who haven't made a dime
5,05_033,05_033_000_merged,曲筱绡,female,young,low,high,high,low,high,office,277_79,415_257,negative,"disgust, negative-other","statement-non-opinion, question",So what Don't you have to comfort your girlfriend I heard the last time you fought You bought a Prada bag to calm her down If I’m late this time It's not a problem that can't be solved with just one bag
5,05_033,05_033_006_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,252_40,416_211,negative,"anger, negative-other","statement-non-opinion, question",You don't need to worry about my matters I'm here to report my work to dad What are you here for
5,05_033,05_033_009_merged,曲筱绡,female,young,low,high,high,low,high,office,146_83,356_322,negative,negative-other,"statement-non-opinion, question",This company was founded by my parents What do you think I came for
5,05_034,05_034_000_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,401_40,606_256,negative,negative-other,statement-non-opinion,Let's skip the pleasantries Dad has been so busy these days He doesn't have time to deal with you at all You should go do what you need to do To avoid causing trouble
5,05_034,05_034_005_merged,曲筱绡,female,young,low,high,high,low,high,office,517_112,655_253,negative,disgust,statement-non-opinion,Who knows who will cause chaos
5,05_035,05_035_000_merged,曲筱绡,female,young,low,high,high,low,high,home,117_219,273_310,negative,"depress, negative-other",statement-non-opinion,"Mom, I went to the company for the regular meeting today I was completely in the dark I didn't understand anything It sounded like gibberish"
5,05_035,05_035_004_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,neutral,neutral,comfort,It's fine It’s like this at the beginning for everyone
5,05_035,05_035_006_merged,曲筱绡,female,young,low,high,high,low,high,home,0_0,0_0,negative,depress,statement-non-opinion,"They were chattering away about a lot of things I couldn’t get a word in I’m afraid that if I open my mouth, I’ll reveal something"
5,05_035,05_035_009_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,197_42,400_205,negative,"astonished, negative-other, worried","statement-non-opinion, question","How Do you want to back down Baby, let me tell you, fighting for inheritance Is like a trench warfare Since your dad agreed to let you work as VP at the company He must intend to hand the company over to you You absolutely cannot let the juicy opportunity go to someone else"
5,05_036,05_036_000_merged,曲筱绡,female,young,low,high,high,low,high,home,156_71,413_300,negative,"depress, negative-other","statement-non-opinion, statement-opinion, question, interjection",I’m not backing down I think they are all veterans in business I'm just a newcomer I don't understand anything Like a fool Even if I become the VP I would just be a puppet By the way Today Qu Lianjie spoke at the meeting He mentioned a project called GI What is that
5,05_036,05_036_011_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,334_19,552_259,neutral,neutral,"statement-non-opinion, command","That's a foreign air conditioning brand Specializing in large project suppliers The technical requirements are quite strict The company has been in contact for a while But there's still a long way to go before reaching an agreement Xiaoxiao, listen to your mom VP is just VP; you focus on securing your position first We'll talk about other matters later"
5,05_036,05_036_019_merged,曲筱绡,female,young,low,high,high,low,high,home,235_25,520_343,negative,negative-other,conventional-closing,"Bye, take care"
5,05_037,05_037_000_merged,邱莹莹,female,young,high,high,low,high,low,home,341_106,573_341,positive,happy,"statement-non-opinion, question","Today when I took the subway, I was particularly protected He just blocked in front of me, afraid that someone would push me Then when I got there He let me out first Then he went back to the subway station to take the subway again Isn't he particularly nice to me"
5,05_037,05_037_006_merged,樊胜美,female,young,low,high,low,high,high,home,183_31,339_197,neutral,neutral,statement-non-opinion,If he really cared about you He wouldn't let you take the subway
5,05_037,05_037_008_merged,邱莹莹,female,young,high,high,low,high,low,home,404_66,515_206,positive,positive-other,"statement-non-opinion, statement-opinion",He doesn't have a car And I think it's pretty good for the two of us to take the subway Can we have some close contact?
5,05_037,05_037_011_merged,樊胜美,female,young,low,high,low,high,high,home,166_62,343_253,negative,"depress, negative-other","statement-non-opinion, question","Truly, love keeps you warm I surrender to you What do you see this as?"
5,05_037,05_037_014_merged,邱莹莹,female,young,high,high,low,high,low,home,393_62,545_219,neutral,neutral,answer,Boiled water
5,05_038,05_038_000_merged,樊胜美,female,young,low,high,low,high,high,home,277_50,377_182,neutral,neutral,statement-non-opinion,"If this was given to you by Director Bai, it would turn into chocolate"
5,05_038,05_038_001_merged,邱莹莹,female,young,high,high,low,high,low,home,348_64,539_205,positive,"positive-other, happy","statement-opinion, question",How do you know how I feel now That's just how I am I feel like
5,05_039,05_039_000_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,0_0,0_0,negative,astonished,question,GI agent
5,05_039,05_039_001_merged,曲筱绡,female,young,low,high,high,low,high,office,0_0,0_0,"positive, neutral, negative","relaxed, depress, neutral",statement-non-opinion,"You want me to be Deputy General Manager for Wang Those problems didn't even come to me yet He already solved them In the end, I learn nothing It's better if you lend me 2 million Let me only do GI brand In terms of being an agent in China"
5,05_039,05_039_008_merged,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,25_8,343_346,negative,astonished,"question, other",Xiaoxiao Wasn't it said to be good? How did it suddenly change?
5,05_039,05_039_011_merged,曲筱绡,female,young,low,high,high,low,high,office,420_37,629_270,neutral,neutral,statement-non-opinion,"Not suddenly I thought carefully after the meeting yesterday I think this project is very challenging And the prospects are good 2 million is not a big deal for you And if I succeed, it would be the best If it doesn't work out, it won't have much impact on the company Anyway, Qu Lianjie also encountered problems while promoting this project And the conditions he proposed were more than 2 million Just consider it as trying to save a dead horse as if it were alive What if I succeed"
